23-02-26, PAPM2 - A5 - 09:00 às 09:30 - Apresentação da disciplina - [ Sandra Maria Barroso Werneck Vilagra ] , Programa de Aproximação à Prática Médica II
20-05-26, Anato2 - A5 - 09:00 às 13:00 - Generalidades Sistema Nervoso / Medula Espinal / Tronco Encefálico / Cerebelo - [ Fábio Lopes Telles ] , Anatomia Sistêmica Aplicada II
20-05-26, Anato2 - A5 - 09:00 às 13:00 - Generalidades Sistema Nervoso / Medula Espinal / Tronco Encefálico / Cerebelo - [ Juliana Profilo Sampaio ] , Anatomia Sistêmica Aplicada II
21-05-26, FB2 - A5 - 14:00 às 17:00 - Vitaminas - [ Hélcio Serpa de Figueiredo Júnior ] , Funções Biológicas II
21-05-26, PratExt2 - A5 - 09:00 às 10:30 - Atenção Secundária: Rede de Atenção às Urgências e Emergências ; Rede de Atenção Psicossocial; Acesso; Integração com demais níveis de atenção - [ Fátima Lúcia Cartaxo Machado ] , Prática Extensionista II
22-05-26, Psico - A5 - 09:00 às 10:50 - Doenças Psicossomáticas - [ Juliana Fernandes de Souza Ribeiro ] , Aspectos Psicológicos do Processo Saúde-Doença
22-05-26, BFF2 - A5 - 14:00 às 15:30 - - [ ] , Biofísica e Fisiologia II
25-05-26, PAPM2 - A5 - 14:00 às 15:30 - SIMULAÇÃO CLÍNICA ABDOMEN - [ Sandra Maria Barroso Werneck Vilagra ] , Programa de Aproximação à Prática Médica II
25-05-26, PAPM2 - A5 - 15:30 às 17:30 - PRÁTICA REVISÃO DE CABEÇA E PESCOÇO - [ Pedro Henrique Pinto Martins ] , Programa de Aproximação à Prática Médica II
25-05-26, SF2 - A5 - 09:00 às 12:00 - Políticas Públicas de Saúde (Política Nacional de Humanização) - [ Fátima Lúcia Cartaxo Machado ] , Saúde da Família II
26-05-26, AMEC - A5 - 09:00 às 10:30 - Prática: Histologia da pele - [ Bárbara Gomes da Rosa ] , Anatomia Microscópica e Embriologia Clínica
26-05-26, AMEC - A5 - 09:00 às 10:30 - Prática: Histologia da pele - [ Pedro Henrique Pinto Martins ] , Anatomia Microscópica e Embriologia Clínica
26-05-26, AMEC - A5 - 14:00 às 15:30 - Introdução a genética médica e mutações - [ Beatriz Alexandre dos Santos ] , Anatomia Microscópica e Embriologia Clínica
26-05-26, AMEC - A5 - 16:00 às 17:30 - Padrão de herança Mendeliana - [ Bárbara Gomes da Rosa ] , Anatomia Microscópica e Embriologia Clínica
27-05-26, Anato2 - A5 - 09:00 às 13:00 - Generalidades Sistema Nervoso / Medula Espinal / Tronco Encefálico / Cerebelo - [ Emílio Conceição de Siqueira ] , Anatomia Sistêmica Aplicada II
28-05-26, FB2 - A5 - 09:00 às 12:00 - Bioquímica dos hormônios: adrenais, Tireoide,calcêmicos e pancreáticos - [ Cícero Figueiredo Freitas ] , Funções Biológicas II
28-05-26, PratExt2 - A5 - 14:00 às 17:00 - Trilha AVA - [ Fátima Lúcia Cartaxo Machado ] , Prática Extensionista II
29-05-26, Psico - A5 - 16:00 às 17:50 - Comunicação de notícias difíceis - [ Juliana Fernandes de Souza Ribeiro ] , Aspectos Psicológicos do Processo Saúde-Doença
29-05-26, BFF2 - A5 - 09:00 às 13:00 - Neurofisiologia Motora 2 - [ Gabriel Carneiro Gonçalves ] , Biofísica e Fisiologia II
01-06-26, PAPM2 - A5 - 10:30 às 12:30 - REVISÃO DE EXAME FISICO DO ABDOMEN - [ Leonardo Gerhardt Lopes ] , Programa de Aproximação à Prática Médica II
01-06-26, PAPM2 - A5 - 10:30 às 12:30 - REVISÃO DE EXAME FISICO DO ABDOMEN - [ Pedro Henrique Pinto Martins ] , Programa de Aproximação à Prática Médica II
01-06-26, SF2 - A5 - 14:00 às 17:00 - Políticas Públicas de Saúde (Política Nacional de regulação) - [ Fátima Lúcia Cartaxo Machado ] , Saúde da Família II
02-06-26, AMEC - A5 - 11:00 às 12:30 - Prática: Dinâmica - [ Carla Pires Veríssimo ] , Anatomia Microscópica e Embriologia Clínica
02-06-26, AMEC - A5 - 11:00 às 12:30 - Prática: Dinâmica - [ Pedro Henrique Pinto Martins ] , Anatomia Microscópica e Embriologia Clínica
02-06-26, Psico - A5 - 14:00 às 15:30 - - [ ] , Aspectos Psicológicos do Processo Saúde-Doença
03-06-26, Anato2 - A5 - 14:00 às 18:00 - Diencéfalo / Telencéfalo / Vascularização do SNC - [ Alan Gomes de Miranda ] , Anatomia Sistêmica Aplicada II
03-06-26, Anato2 - A5 - 14:00 às 18:00 - Diencéfalo / Telencéfalo / Vascularização do SNC - [ Emílio Conceição de Siqueira ] , Anatomia Sistêmica Aplicada II
03-06-26, Anato2 - A5 - 14:00 às 18:00 - Diencéfalo / Telencéfalo / Vascularização do SNC - [ Fábio Lopes Telles ] , Anatomia Sistêmica Aplicada II
03-06-26, Anato2 - A5 - 14:00 às 18:00 - Diencéfalo / Telencéfalo / Vascularização do SNC - [ Juliana Profilo Sampaio ] , Anatomia Sistêmica Aplicada II
04-06-26, FERIADO - A5 - - - [ ] , FERIADO
05-06-26, Psico - A5 - 09:00 às 10:50 - Sobre a morte e o morrer - [ Juliana Fernandes de Souza Ribeiro ] , Aspectos Psicológicos do Processo Saúde-Doença
05-06-26, BFF2 - A5 - 14:00 às 18:00 - Córtex Cerebral - [ Natalia Santos da Fonseca Martins ] , Biofísica e Fisiologia II
08-06-26, SF2 - A5 - 09:00 às 12:00 - Estudo Dirigido - [ Fátima Lúcia Cartaxo Machado ] , Saúde da Família II
08-06-26, SF2 - A5 - 14:00 às 15:30 - - [ ] , Saúde da Família II
09-06-26, AMEC - A5 - 09:00 às 10:30 - Embriologia da Face - [ Beatriz Alexandre dos Santos ] , Anatomia Microscópica e Embriologia Clínica
09-06-26, AMEC - A5 - 09:00 às 10:30 - Embriologia das Extremidades - [ Pedro Henrique Pinto Martins ] , Anatomia Microscópica e Embriologia Clínica
09-06-26, AMEC - A5 - 14:00 às 15:30 - Prática: Dinâmica - [ Bárbara Gomes da Rosa ] , Anatomia Microscópica e Embriologia Clínica
09-06-26, AMEC - A5 - 14:00 às 15:30 - Prática: Dinâmica - [ Carla Pires Veríssimo ] , Anatomia Microscópica e Embriologia Clínica
10-06-26, Anato2 - A5 - 14:00 às 15:30 - - [ ] , Anatomia Sistêmica Aplicada II
10-06-26, Anato2 - A5 - 15:30 às 18:00 - PROVA PRÁTICA - [ Emílio Conceição de Siqueira ] , Anatomia Sistêmica Aplicada II
11-06-26, FB2 - A5 - 14:00 às 17:00 - Bioquímica da Coagulação: hemostasia - [ Hélcio Serpa de Figueiredo Júnior ] , Funções Biológicas II
11-06-26, PratExt2 - A5 - 09:00 às 10:30 - Atenção Secundária: Rede de Atenção às Urgências e Emergências ; Rede de Atenção Psicossocial; Acesso; Integração com demais níveis de atenção - [ Joseane Reis de Faria ] , Prática Extensionista II
12-06-26, BFF2 - A5 - 09:00 às 13:00 - Órgãos Especiais dos Sentidos 1 - [ Gabriel Carneiro Gonçalves ] , Biofísica e Fisiologia II
12-06-26, BFF2 - A5 - 14:00 às 18:00 - Órgãos especiais dos Sentidos 2 - [ Natalia Santos da Fonseca Martins ] , Biofísica e Fisiologia II
15-06-26, PAPM2 - A5 - 14:00 às 15:30 - - [ ] , Programa de Aproximação à Prática Médica II
16-06-26, AMEC - A5 - 09:00 às 10:30 - Imprinting genômico - [ Pedro Henrique Pinto Martins ] , Anatomia Microscópica e Embriologia Clínica
16-06-26, AMEC - A5 - 11:00 às 12:30 - Dissomia Uniparental e Expansão de Trinucleotídeos - [ Beatriz Alexandre dos Santos ] , Anatomia Microscópica e Embriologia Clínica
16-06-26, AMEC - A5 - 16:00 às 17:30 - Prática: Revisão - [ Bárbara Gomes da Rosa ] , Anatomia Microscópica e Embriologia Clínica
16-06-26, AMEC - A5 - 16:00 às 17:30 - Prática: Revisão - [ Pedro Henrique Pinto Martins ] , Anatomia Microscópica e Embriologia Clínica
17-06-26, Anato2 - A5 - 09:00 às 13:00 - Crânio / Coluna Vertebral / Dissecação das Peças Cadavéricas - [ Alan Gomes de Miranda ] , Anatomia Sistêmica Aplicada II
17-06-26, Anato2 - A5 - 09:00 às 13:00 - Crânio / Coluna Vertebral / Dissecação das Peças Cadavéricas - [ Emílio Conceição de Siqueira ] , Anatomia Sistêmica Aplicada II
17-06-26, Anato2 - A5 - 09:00 às 13:00 - Crânio / Coluna Vertebral / Dissecação das Peças Cadavéricas - [ Fábio Lopes Telles ] , Anatomia Sistêmica Aplicada II
17-06-26, Anato2 - A5 - 09:00 às 13:00 - Crânio / Coluna Vertebral / Dissecação das Peças Cadavéricas - [ Juliana Profilo Sampaio ] , Anatomia Sistêmica Aplicada II
18-06-26, FB2 - A5 - 14:00 às 15:30 - - [ ] , Funções Biológicas II
18-06-26, PratExt2 - A5 - 09:00 às 12:00 - Apresentação projeto - [ Fátima Lúcia Cartaxo Machado ] , Prática Extensionista II
18-06-26, PratExt2 - A5 - 09:00 às 12:00 - Apresentação projeto - [ Hugo Barcia Kling ] , Prática Extensionista II
18-06-26, PratExt2 - A5 - 09:00 às 12:00 - Apresentação projeto - [ Joseane Reis de Faria ] , Prática Extensionista II
19-06-26, Psico - A5 - 09:00 às 10:50 - Segunda chamada - [ Juliana Fernandes de Souza Ribeiro ] , Aspectos Psicológicos do Processo Saúde-Doença
19-06-26, BFF2 - A5 - 14:00 às 18:00 - Sistema Nervoso Aurtônomo - [ Natalia Santos da Fonseca Martins ] , Biofísica e Fisiologia II
22-06-26, PAPM2 - A5 - 15:30 às 17:00 - P2 PRÁTICA - [ Sandra Maria Barroso Werneck Vilagra ] , Programa de Aproximação à Prática Médica II
22-06-26, SF2 - A5 - 09:00 às 12:00 - Seminário - [ Fátima Lúcia Cartaxo Machado ] , Saúde da Família II
23-06-26, AMEC - A5 - 14:00 às 15:30 - - [ ] , Anatomia Microscópica e Embriologia Clínica
23-06-26, AMEC - A5 - 16:30 às 18:00 - PROVA PRÁTICA - [ Carla Pires Veríssimo ] , Anatomia Microscópica e Embriologia Clínica
24-06-26, Anato2 - A5 - 14:00 às 18:00 - Crânio / Coluna Vertebral - [ Alan Gomes de Miranda ] , Anatomia Sistêmica Aplicada II
24-06-26, Anato2 - A5 - 14:00 às 18:00 - Crânio / Coluna Vertebral - [ Emílio Conceição de Siqueira ] , Anatomia Sistêmica Aplicada II
24-06-26, Anato2 - A5 - 14:00 às 18:00 - Crânio / Coluna Vertebral - [ Fábio Lopes Telles ] , Anatomia Sistêmica Aplicada II
24-06-26, Anato2 - A5 - 14:00 às 18:00 - Crânio / Coluna Vertebral - [ Juliana Profilo Sampaio ] , Anatomia Sistêmica Aplicada II
25-06-26, FB2 - A5 - 14:00 às 17:00 - Coagulação prática - [ Hélcio Serpa de Figueiredo Júnior ] , Funções Biológicas II
25-06-26, PratExt2 - A5 - 09:00 às 12:00 - Apresentação projeto - [ Fátima Lúcia Cartaxo Machado ] , Prática Extensionista II
25-06-26, PratExt2 - A5 - 09:00 às 12:00 - Apresentação projeto - [ Hugo Barcia Kling ] , Prática Extensionista II
25-06-26, PratExt2 - A5 - 09:00 às 12:00 - Apresentação projeto - [ Joseane Reis de Faria ] , Prática Extensionista II
26-06-26, BFF2 - A5 - 09:00 às 13:00 - Revisão - [ Gabriel Carneiro Gonçalves ] , Biofísica e Fisiologia II
26-06-26, BFF2 - A5 - 14:00 às 15:30 - - [ ] , Biofísica e Fisiologia II
